CDRenewal,CDNumber,MaturingTerm,MaturingTermGrouping,MaturingBalance,TimeRenewed,CDAge,BA_STATE,CustomerTenure,LifeStageGroupCat,LifeStageGroupSubcat,PsycleCodeDescrip,TRAN_COUNT,TRAN_BALANCE,AdditCDCount,LOAN_COUNT,LOAN_BALANCE,POB_INT,MB_INT,IVR_INT,FF,CDAdvertisingSpend,BankAdvertisingSpend,RateSpread
0,MOCKACCT000000001038,7,7-15 months,100595.21,0,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,0,0,0,1,0,0,1.16,0,64835.41739,1.48876
0,MOCKACCT000000001039,7,7-15 months,201190.43,0,0,FL,0,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
0,MOCKACCT000000001040,7,7-15 months,251488.04,0,0,FL,3,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,6656.31,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
0,MOCKACCT000000001041,7,7-15 months,184164.34,0,0,FL,3,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,6656.31,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001042,18,16-24 months,100144.81,1,2,FL,2,Unassigned,Unassigned,Unassigned,0,0,0,0,0,1,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001043,1,<= 6 months,93600,89,7,TX,7,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,1,12410.08,0,0,0,0,0,0,1.16,0,55530.57647,0.197
1,MOCKACCT000000001044,6,<= 6 months,5115.76,14,7,FL,14,Unassigned,Unassigned,Unassigned,1,423.66,0,0,0,0,0,0,1.16,0,64835.41739,0.196125
1,MOCKACCT000000001045,6,<= 6 months,9710.67,39,19,FL,24,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,1.16,0,64835.41739,0.196125
1,MOCKACCT000000001046,7,7-15 months,102450.51,1,2,TX,2,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,1,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001047,7,7-15 months,21263.37,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Leisure Land,0,0,2,0,0,1,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001048,7,7-15 months,23000,0,0,FL,6,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,4902.1,1,1,23846.04,0,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001049,7,7-15 months,35191.06,0,0,TX,0,Younger Years,Y1 Upwardly Mobile,New Money,0,0,2,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001050,10,7-15 months,34151.19,1,1,FL,24,Mature Years,M4 Midscale Matures,Annuity Street,3,104649.58,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001051,10,7-15 months,52219.1,0,0,FL,3,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,92401.87,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001052,7,7-15 months,105142.65,1,1,FL,10,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001053,10,7-15 months,27209.67,0,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,4,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001054,7,7-15 months,25408.98,1,1,FL,1,Family Life,F4 Working-Class USA,Minimum Way,0,0,3,0,0,1,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001055,10,7-15 months,101946.08,0,0,TX,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,38199.52,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001056,10,7-15 months,15391.25,0,0,TX,0,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001057,10,7-15 months,10241.79,0,0,FL,10,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,9,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001058,10,7-15 months,19152.88,0,0,FL,0,Mature Years,M4 Midscale Matures,Annuity Street,0,0,0,0,0,0,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001059,7,7-15 months,30178.55,0,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,10,0,0,1,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001060,7,7-15 months,30178.55,0,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,10,0,0,1,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001061,10,7-15 months,407818.6,1,1,FL,3,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,91469.16,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001062,10,7-15 months,50448.44,0,0,FL,4,Mature Years,M1 Financial Elite,Business Class,1,737195.09,3,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001063,10,7-15 months,140049.34,1,1,FL,1,Family Life,F2 Upscale Earners,Rural Roots,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001064,10,7-15 months,100898.38,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,1,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001065,10,7-15 months,200000,0,1,FL,10,Mature Years,M4 Midscale Matures,Annuity Street,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001066,7,7-15 months,111806.24,1,1,FL,6,Mature Years,M1 Financial Elite,Golden Agers,1,144768.13,1,0,0,0,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001067,7,7-15 months,30178.56,2,2,FL,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,0,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001068,7,7-15 months,47278.9,0,1,FL,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001069,7,7-15 months,50297.73,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001070,7,7-15 months,30588.19,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,11,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001071,10,7-15 months,123103.08,1,1,TX,1,Mature Years,M1 Financial Elite,Golden Agers,1,65481.77,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001072,17,16-24 months,32734.44,0,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,4,0,0,0,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001073,18,16-24 months,25846.16,0,1,FL,10,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,9,0,0,0,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001074,7,7-15 months,111561.32,0,0,FL,1,Mature Years,M5 Retirement Blues,Superstore Shoppers,1,76094.02,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001075,7,7-15 months,52472.75,0,0,FL,0,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001076,7,7-15 months,25625.01,1,2,FL,2,Family Life,F3 Mass Middle Class,Drive-Thru Debits,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001077,18,16-24 months,10191.28,0,1,FL,5,Mature Years,M5 Retirement Blues,Superstore Shoppers,1,5000,2,0,0,0,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001078,7,7-15 months,40238.19,1,0,FL,11,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001079,7,7-15 months,148076.61,0,0,FL,3,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001080,7,7-15 months,48762.27,1,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001081,10,7-15 months,64430.79,1,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001082,7,7-15 months,100987.42,0,0,FL,0,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001083,10,7-15 months,15265.2,0,0,FL,1,Family Life,F2 Upscale Earners,Fiscally Fit Families,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001084,10,7-15 months,101943.84,1,1,TX,2,Unassigned,Unassigned,Unassigned,1,152617.59,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001085,18,16-24 months,110000,0,1,FL,2,Family Life,F3 Mass Middle Class,Fast Cash Families,0,0,3,0,0,0,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001086,10,7-15 months,10194.91,1,1,FL,10,Family Life,F1 Flourishing Families,Leveraged Life,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001087,7,7-15 months,12316.83,0,0,FL,0,Mature Years,M5 Retirement Blues,Penny Pinchers,0,0,3,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001088,7,7-15 months,201186.41,0,0,FL,0,Mature Years,M1 Financial Elite,Business Class,0,0,2,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001089,7,7-15 months,100595.15,0,0,FL,0,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001090,7,7-15 months,251490.48,0,0,FL,5,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001091,10,7-15 months,50448.09,0,0,TX,0,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001092,7,7-15 months,50297.61,0,0,FL,19,Family Life,F3 Mass Middle Class,Starter Homes,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001093,7,7-15 months,118249.84,1,1,FL,9,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001094,7,7-15 months,102254.24,0,0,FL,0,Younger Years,Y1 Upwardly Mobile,New Money,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001095,7,7-15 months,316718.91,0,0,FL,0,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,1,91545.12,1,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001096,7,7-15 months,70416.65,0,0,FL,3,Mature Years,M1 Financial Elite,Business Class,1,123673.32,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001097,7,7-15 months,140258.26,0,0,FL,3,Family Life,F1 Flourishing Families,School Daze,1,209388.51,4,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001098,7,7-15 months,155922.58,0,0,FL,0,Mature Years,M5 Retirement Blues,Unwired Retired,1,102626.69,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001099,10,7-15 months,35679.29,1,1,TX,1,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,3,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001100,7,7-15 months,14083.32,0,0,FL,11,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,1,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001101,10,7-15 months,112140.69,0,0,TX,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,1,0,0,1,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001102,10,7-15 months,100899.73,1,1,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001103,7,7-15 months,68370.58,1,2,TX,2,Mature Years,M1 Financial Elite,Business Class,1,83518.39,2,0,0,1,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001104,7,7-15 months,36029.26,0,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,2,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001105,18,16-24 months,50957.11,0,1,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,10,0,0,1,0,0,1.16,9262.202484,64835.41739,1.6885
1,MOCKACCT000000001106,7,7-15 months,50297.59,0,0,FL,0,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,1,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001107,10,7-15 months,97134.79,1,1,FL,1,Family Life,F2 Upscale Earners,Rural Roots,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001108,7,7-15 months,79942.98,1,1,FL,1,Younger Years,Y1 Upwardly Mobile,Fiscal Rookies,1,487.16,4,0,0,1,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001109,7,7-15 months,40218.36,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001110,10,7-15 months,154142.63,1,1,FL,1,Mature Years,M1 Financial Elite,Business Class,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001111,7,7-15 months,139947.8,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001112,10,7-15 months,100898.45,0,0,TX,0,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001113,10,7-15 months,100109.29,0,0,TX,0,Mature Years,M2 Wealthy Achievers,Savvy Savers,1,51720.59,2,0,0,0,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001114,10,7-15 months,50490.37,1,1,FL,1,Family Life,F2 Upscale Earners,Rural Roots,0,0,1,0,0,0,0,0,1.16,0,64835.41739,1.48876
1,MOCKACCT000000001115,7,7-15 months,101589.87,1,1,TX,1,Mature Years,M1 Financial Elite,Power Couples,2,104114.84,2,0,0,1,0,0,1.16,0,55530.57647,1.2913678
1,MOCKACCT000000001116,10,7-15 months,305869.75,1,1,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.16,0,64835.41739,1.48876
0,MOCKACCT000000001117,10,7-15 months,116741.94,1,1,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001118,10,7-15 months,178396.64,0,1,FL,1,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",1,26102.29,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001119,10,7-15 months,50974.56,1,1,TX,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,4,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001120,7,7-15 months,201091.88,0,0,TX,0,Unassigned,Unassigned,Unassigned,0,0,2,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001121,7,7-15 months,20119.05,0,0,FL,14,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,98.97,0,0,0,1,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001122,7,7-15 months,10059.52,0,0,FL,0,Mature Years,M5 Retirement Blues,Unwired Retired,1,598.08,1,0,0,1,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001123,7,7-15 months,35207.64,0,0,FL,0,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001124,18,16-24 months,26502.56,0,1,FL,9,Family Life,F4 Working-Class USA,Social Insecurity,2,5243.67,0,0,0,1,0,1,1.16,4497.577489,31483.04242,1.6885
0,MOCKACCT000000001125,10,7-15 months,70626.62,0,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,222793.39,1,0,0,0,0,1,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001126,18,16-24 months,101910.47,0,1,FL,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,1,1.16,4497.577489,31483.04242,1.6885
0,MOCKACCT000000001127,10,7-15 months,126116.16,0,0,TX,1,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001128,7,7-15 months,34186.66,0,0,TX,0,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,2,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001129,7,7-15 months,254481.26,0,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001130,7,7-15 months,20119.31,0,0,FL,5,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,27359.82,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001131,7,7-15 months,40246.03,0,0,FL,10,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001132,1,<= 6 months,1500,0,0,FL,0,Unassigned,Unassigned,Unassigned,1,83.75,0,0,0,1,0,0,1.16,0,31483.04242,0.196125
0,MOCKACCT000000001133,7,7-15 months,63668.62,1,1,FL,1,Mature Years,M4 Midscale Matures,Annuity Street,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001134,7,7-15 months,84783.2,1,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001135,7,7-15 months,51248.26,1,2,FL,2,Unassigned,Unassigned,Unassigned,0,0,2,0,0,1,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001136,7,7-15 months,156882.43,1,2,FL,2,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",2,204697.66,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001137,7,7-15 months,25149.36,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,6,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001138,7,7-15 months,10059.86,0,0,FL,10,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001139,10,7-15 months,30774.05,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,3,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001140,10,7-15 months,30579.99,1,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001141,10,7-15 months,252246.3,0,0,TX,0,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001142,10,7-15 months,75671.63,0,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001143,1,<= 6 months,5295.7,178,14,FL,14,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,0,0,0,1.16,0,31483.04242,0.196125
0,MOCKACCT000000001144,10,7-15 months,101138.07,1,1,FL,1,Mature Years,M1 Financial Elite,Golden Agers,1,5008.19,2,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001145,24,16-24 months,267947.16,0,1,TX,1,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,1.16,6350.264635,44451.85245,1.64348
1,MOCKACCT000000001146,6,<= 6 months,9031.22,12,6,FL,23,Mature Years,M2 Wealthy Achievers,Leasing Luxury,1,5988.28,0,1,131471.8,1,1,1,1.16,0,31483.04242,0.196125
1,MOCKACCT000000001147,6,<= 6 months,15284.31,18,9,FL,15,Younger Years,Y1 Upwardly Mobile,"Work Hard, Play Hard",1,5288.8,0,0,0,1,1,1,1.16,0,31483.04242,0.196125
1,MOCKACCT000000001148,7,7-15 months,175830.12,0,0,FL,0,Mature Years,M4 Midscale Matures,Generation Save,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001149,24,16-24 months,34679.52,0,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,4497.577489,31483.04242,1.6885
1,MOCKACCT000000001150,17,16-24 months,24733.29,0,1,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,4,0,0,0,0,0,1.16,4497.577489,31483.04242,1.6885
1,MOCKACCT000000001151,7,7-15 months,20796.49,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Early-Bird Specials,0,0,2,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001152,7,7-15 months,35208.34,0,0,FL,0,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001153,7,7-15 months,50295.98,0,0,FL,0,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001154,7,7-15 months,70380.05,0,0,TX,0,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001155,7,7-15 months,100542.93,0,0,TX,0,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001156,7,7-15 months,50268.97,0,0,TX,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001157,7,7-15 months,51798.5,0,0,TX,0,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001158,7,7-15 months,25147.17,0,0,FL,0,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001159,7,7-15 months,100589.65,0,0,FL,0,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001160,7,7-15 months,101762.03,1,1,FL,1,Mature Years,M4 Midscale Matures,Annuity Street,0,0,0,0,0,1,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001161,14,7-15 months,3201.15,8,9,FL,9,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001162,10,7-15 months,102045.99,1,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001163,10,7-15 months,151501.3,1,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,1,0,0,1,0,0,1.16,0,44451.85245,1.2913678
0,MOCKACCT000000001164,24,16-24 months,72886.84,0,1,TX,1,Unassigned,Unassigned,Unassigned,0,0,1,0,0,0,0,0,1.16,6350.264635,44451.85245,1.64348
0,MOCKACCT000000001165,12,7-15 months,300000,7,7,TX,16,Mature Years,M1 Financial Elite,Golden Agers,1,119511.82,1,0,0,1,1,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001166,10,7-15 months,254673.36,1,1,FL,1,Mature Years,M1 Financial Elite,Business Class,1,381225.34,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001167,10,7-15 months,26734.5,1,1,FL,1,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,1,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001168,10,7-15 months,305839.58,1,1,TX,1,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001169,10,7-15 months,305839.58,1,1,TX,1,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001170,10,7-15 months,143332.38,0,0,TX,1,Younger Years,Y2 Metro Mainstream,Striving & Thriving,0,0,1,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001171,10,7-15 months,101945.87,0,0,TX,1,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,247533.82,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001172,10,7-15 months,247186.8,1,1,TX,1,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001173,10,7-15 months,61166.56,0,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001174,10,7-15 months,229144.83,1,1,FL,25,Mature Years,M4 Midscale Matures,Annuity Street,2,655.92,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001175,10,7-15 months,61165.2,1,1,FL,1,Mature Years,M4 Midscale Matures,Annuity Street,0,0,2,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001176,10,7-15 months,28162.1,0,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,2,236481.58,3,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001177,10,7-15 months,100891.88,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,1,0,0,0,0,0,1.16,0,44451.85245,1.2913678
1,MOCKACCT000000001178,10,7-15 months,56068.1,1,1,FL,1,Mature Years,M4 Midscale Matures,Annuity Street,0,0,2,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001179,10,7-15 months,81553.6,1,1,FL,1,Mature Years,M4 Midscale Matures,Annuity Street,0,0,2,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001180,10,7-15 months,50449.26,1,1,FL,1,Unassigned,Unassigned,Unassigned,0,0,0,0,0,0,0,0,1.16,0,31483.04242,1.48876
1,MOCKACCT000000001181,10,7-15 months,120000,0,0,FL,5,Younger Years,Y1 Upwardly Mobile,"Work Hard, Play Hard",1,36339.8,0,0,0,1,0,0,1.16,0,31483.04242,1.48876
0,MOCKACCT000000001182,24,16-24 months,25320.66,0,0,TX,0,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,1,1.16,6350.264635,44451.85245,1.64348
